ASIN Buyability Flag,asin_status,CVR%,revenue,asp,units,gv,Images #,Videos #,Has A+ Content,Buybox Winner,Average Rating,Number of Ratings,bb_price,Ad CTR%,Ad CVR%,bsr,brand,Ad CPC$,ASIN (Description),Update Type,Sold By Amazon,Has Coupon?,Has Store Link?,In Stock Today?,category,Sellable On Hand Units,asin,date,Ad Cost,Ad Sales,Ad Clicks,Ad Impressions,Ad Conversions
In Stock,ACTIVE,0.2,11.0,10.99,1.0,5.0,5.0,0.0,False,,,,10.99,,,3011.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,False,Treats & Chews,59.0,B0FSMQG2T9,2026-02-02,,,,,
In Stock,ACTIVE,0.0,,,,2.0,15.0,0.0,False,,,,10.99,,,2580.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,False,Treats & Chews,59.0,B0FSMQG2T9,2026-02-01,,,,,
In Stock,ACTIVE,0.0,,,,4.0,5.0,0.0,False,,,,10.99,,,2429.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,False,Treats & Chews,58.0,B0FSMQG2T9,2026-01-31,,,,,
In Stock,ACTIVE,0.0,,,,6.0,5.0,0.0,False,,,,10.99,,,2507.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,False,Treats & Chews,57.0,B0FSMQG2T9,2026-01-30,,,,,
In Stock,ACTIVE,,0.0,,0.0,,5.0,0.0,False,,,,10.99,,,2309.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,52.0,B0FSMQG2T9,2026-01-29,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,5.0,0.0,False,,,,10.99,,,2028.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,51.0,B0FSMQG2T9,2026-01-28,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,5.0,0.0,False,,,,10.99,,,2005.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,53.0,B0FSMQG2T9,2026-01-27,,,,,
In Stock,ACTIVE,0.5,11.0,10.99,1.0,2.0,5.0,0.0,False,,,,10.99,,,2228.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,53.0,B0FSMQG2T9,2026-01-26,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,5.0,0.0,False,,,,10.99,,,2049.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,53.0,B0FSMQG2T9,2026-01-25,,,,,
In Stock,ACTIVE,,0.0,,0.0,,5.0,0.0,False,,,,10.99,,,2062.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,53.0,B0FSMQG2T9,2026-01-24,,,,,
In Stock,ACTIVE,,11.0,10.99,1.0,,5.0,0.0,False,,,,10.99,,,2578.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,53.0,B0FSMQG2T9,2026-01-23,,,,,
In Stock,ACTIVE,1.25,55.0,10.99,5.0,4.0,5.0,0.0,False,,,,10.99,0.01754385964912281,0.3333333333333333,2762.0,Burt's Bees,7.443333333333332,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,53.0,B0FSMQG2T9,2026-01-22,22.33,10.99,3.0,171.0,1.0
In Stock,ACTIVE,0.25,11.0,10.99,1.0,4.0,5.0,0.0,False,,,,10.99,,,2677.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,55.0,B0FSMQG2T9,2026-01-21,,,,,
In Stock,ACTIVE,0.0,,,,2.0,5.0,0.0,False,,,,10.99,,,2490.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,47.0,B0FSMQG2T9,2026-01-20,,,,,
In Stock,ACTIVE,0.0,,,,1.0,5.0,0.0,False,,,,10.99,,,2209.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,34.0,B0FSMQG2T9,2026-01-19,,,,,
In Stock,ACTIVE,0.2,11.0,10.99,1.0,5.0,5.0,0.0,False,,,,10.99,,,2290.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,36.0,B0FSMQG2T9,2026-01-18,,,,,
In Stock,ACTIVE,0.0,,,,1.0,5.0,0.0,False,,,,10.99,,,3217.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,37.0,B0FSMQG2T9,2026-01-17,,,,,
In Stock,ACTIVE,0.0,,,,1.0,5.0,0.0,False,,,,10.99,,,2769.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,25.0,B0FSMQG2T9,2026-01-16,,,,,
In Stock,ACTIVE,0.0,,,,1.0,5.0,0.0,False,,,,10.99,,,3440.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,32.0,B0FSMQG2T9,2026-01-15,,,,,
In Stock,ACTIVE,0.0,,,,1.0,5.0,0.0,False,,,,10.99,,,3008.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,33.0,B0FSMQG2T9,2026-01-14,,,,,
In Stock,ACTIVE,,,,,,5.0,0.0,False,,,,10.99,,,3185.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,21.0,B0FSMQG2T9,2026-01-13,,,,,
In Stock,ACTIVE,0.0,,,,2.0,5.0,0.0,False,,,,10.99,,,2684.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,22.0,B0FSMQG2T9,2026-01-12,,,,,
In Stock,ACTIVE,0.0,,,,3.0,5.0,0.0,False,,,,10.99,,,2213.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,22.0,B0FSMQG2T9,2026-01-11,,,,,
In Stock,ACTIVE,0.0,,,,1.0,5.0,0.0,False,,,,10.99,,,2881.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,22.0,B0FSMQG2T9,2026-01-10,,,,,
In Stock,ACTIVE,0.0,,,,1.0,5.0,0.0,False,,,,10.99,,,2924.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,22.0,B0FSMQG2T9,2026-01-09,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,False,,,,10.99,,,2991.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,22.0,B0FSMQG2T9,2026-01-08,,,,,
In Stock,ACTIVE,0.5,11.0,10.99,1.0,2.0,6.0,0.0,False,,,,10.99,,,3212.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,23.0,B0FSMQG2T9,2026-01-07,,,,,
In Stock,ACTIVE,0.333,11.0,10.99,1.0,3.0,6.0,0.0,False,,,,10.99,,,2841.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,24.0,B0FSMQG2T9,2026-01-06,,,,,
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,,,10.99,0.0,,2792.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,24.0,B0FSMQG2T9,2026-01-05,0.0,0.0,0.0,10.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,5.0,6.0,0.0,False,,,,10.99,0.0,,2772.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,24.0,B0FSMQG2T9,2026-01-04,0.0,0.0,0.0,50.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,False,,,,10.99,0.0,,2772.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,24.0,B0FSMQG2T9,2026-01-03,0.0,0.0,0.0,37.0,0.0
In Stock,ACTIVE,1.0,11.0,10.99,1.0,1.0,6.0,0.0,False,,,,10.99,0.0,,2790.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,25.0,B0FSMQG2T9,2026-01-02,0.0,0.0,0.0,26.0,0.0
In Stock,ACTIVE,0.0,,,,7.0,6.0,0.0,False,,,,10.99,0.0,,2373.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,15.0,B0FSMQG2T9,2026-01-01,0.0,0.0,0.0,8.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,,,10.99,0.0,,2470.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,15.0,B0FSMQG2T9,2025-12-31,0.0,0.0,0.0,17.0,0.0
In Stock,ACTIVE,2.0,22.0,10.99,2.0,1.0,6.0,0.0,False,,,,11.99,0.0,,2277.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,15.0,B0FSMQG2T9,2025-12-30,0.0,0.0,0.0,9.0,0.0
In Stock,ACTIVE,,0.0,,0.0,,6.0,0.0,False,,,,11.99,0.0,,2194.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,16.0,B0FSMQG2T9,2025-12-29,0.0,0.0,0.0,6.0,0.0
In Stock,ACTIVE,2.0,24.0,11.99,2.0,1.0,6.0,0.0,False,,,,11.99,0.0,,2060.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,29.0,B0FSMQG2T9,2025-12-28,0.0,0.0,0.0,5.0,0.0
In Stock,ACTIVE,,0.0,,0.0,,6.0,0.0,False,,,,11.99,0.0,,2131.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,19.0,B0FSMQG2T9,2025-12-27,0.0,0.0,0.0,3.0,0.0
In Stock,ACTIVE,1.0,12.0,11.99,1.0,1.0,6.0,0.0,False,,,,11.99,0.0,,2172.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-26,0.0,0.0,0.0,10.0,0.0
In Stock,ACTIVE,1.0,12.0,11.99,1.0,1.0,6.0,0.0,False,,,,11.99,0.0,,3112.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-25,0.0,0.0,0.0,7.0,0.0
In Stock,ACTIVE,0.333,12.0,11.99,1.0,3.0,6.0,0.0,False,,,,11.99,0.0,,2809.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-24,0.0,0.0,0.0,2.0,0.0
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,,,11.99,0.0,,2799.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-23,0.0,0.0,0.0,1.0,0.0
In Stock,ACTIVE,0.0,,,,2.0,6.0,0.0,False,,,,11.99,0.0,,3300.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-22,0.0,0.0,0.0,7.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,,,11.99,0.0,,2875.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-21,0.0,0.0,0.0,11.0,0.0
In Stock,ACTIVE,0.0,,,,4.0,6.0,0.0,False,,,,11.99,0.0,,2507.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-20,0.0,0.0,0.0,5.0,0.0
In Stock,ACTIVE,0.0,,,,2.0,6.0,0.0,False,,,,11.99,0.0,,2898.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-19,0.0,0.0,0.0,4.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,False,,,,11.99,0.0,,2456.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-18,0.0,0.0,0.0,22.0,0.0
In Stock,ACTIVE,0.0,,,,2.0,6.0,0.0,False,,,,11.99,0.0,,2171.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-17,0.0,0.0,0.0,3.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,,,11.99,0.0,,2128.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-16,0.0,0.0,0.0,1.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,7.0,6.0,0.0,False,,,,11.99,,,2515.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-12-15,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.273,36.0,11.99,3.0,11.0,6.0,0.0,False,,,,11.99,0.0,,2483.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,23.0,B0FSMQG2T9,2025-12-14,0.0,0.0,0.0,1.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,,,11.99,,,2844.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,24.0,B0FSMQG2T9,2025-12-13,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,1.0,12.0,11.99,1.0,1.0,6.0,0.0,False,,,,11.99,0.0,,2773.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,24.0,B0FSMQG2T9,2025-12-12,0.0,0.0,0.0,2.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,3.0,6.0,0.0,False,,,,11.99,,,2559.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,24.0,B0FSMQG2T9,2025-12-11,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,-1.0,-24.0,11.99,-2.0,2.0,6.0,0.0,False,,,,11.99,0.0,,2745.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,24.0,B0FSMQG2T9,2025-12-10,0.0,0.0,0.0,2.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,4.0,6.0,0.0,False,,,,11.99,,,2630.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,25.0,B0FSMQG2T9,2025-12-09,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,1.0,12.0,11.99,1.0,1.0,6.0,0.0,False,,,,11.99,0.0,,2709.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,25.0,B0FSMQG2T9,2025-12-08,0.0,0.0,0.0,1.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,,,11.99,,,3012.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,25.0,B0FSMQG2T9,2025-12-07,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.333,12.0,11.99,1.0,3.0,6.0,0.0,False,,,,11.99,,,3049.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,25.0,B0FSMQG2T9,2025-12-06,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,1.0,24.0,11.99,2.0,2.0,6.0,0.0,False,,,,11.99,,,3084.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,26.0,B0FSMQG2T9,2025-12-05,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,,,,,,6.0,0.0,False,,,,11.99,,,2975.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,26.0,B0FSMQG2T9,2025-12-04,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,,,11.99,,,2985.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,26.0,B0FSMQG2T9,2025-12-03,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,,0.0,,0.0,,6.0,0.0,False,,,,11.99,0.0,,3133.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,26.0,B0FSMQG2T9,2025-12-02,0.0,0.0,0.0,2.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,1.0,6.0,0.0,False,,,,11.99,,,3347.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,True,True,True,Treats & Chews,29.0,B0FSMQG2T9,2025-12-01,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.333,12.0,11.99,1.0,3.0,6.0,0.0,False,,,,11.99,0.0,,2869.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-30,0.0,0.0,0.0,6.0,0.0
In Stock,ACTIVE,0.0,0.0,,0.0,2.0,6.0,0.0,False,,,,11.99,,,3430.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-29,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.5,12.0,11.99,1.0,2.0,6.0,0.0,False,,,,11.99,,,3045.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-28,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,,,,,,6.0,0.0,False,,,,11.99,,,3184.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-27,0.0,0.0,0.0,0.0,0.0
In Stock,ACTIVE,0.0,,,,3.0,6.0,0.0,False,,,,11.99,0.0,,3455.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-26,0.0,0.0,0.0,1.0,0.0
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,,,11.99,0.0,,3000.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-25,0.0,0.0,0.0,37.0,0.0
In Stock,ACTIVE,,,,,,6.0,0.0,False,,,,11.99,0.0,,3013.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-24,0.0,0.0,0.0,41.0,0.0
In Stock,ACTIVE,,,,,,6.0,0.0,False,,,,11.99,0.0,,2947.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-23,0.0,0.0,0.0,89.0,0.0
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,,,11.99,0.0303030303030303,0.0,3972.0,Burt's Bees,3.52,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-22,3.52,0.0,1.0,33.0,0.0
In Stock,ACTIVE,,,,,,6.0,0.0,False,,,,11.99,0.0,,3471.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-21,0.0,0.0,0.0,127.0,0.0
In Stock,ACTIVE,,,,,,6.0,0.0,False,,,,11.99,0.0,,4288.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,45.0,B0FSMQG2T9,2025-11-20,0.0,0.0,0.0,51.0,0.0
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,,,11.99,0.004484304932735426,0.0,4041.0,Burt's Bees,3.55,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,44.0,B0FSMQG2T9,2025-11-19,3.55,0.0,1.0,223.0,0.0
In Stock,ACTIVE,0.0,,,,1.0,6.0,0.0,False,,,,11.99,0.0,,3656.0,Burt's Bees,,B0FSMQG2T9 (Burt's Bees Manuka Honey+ Ginger Dental Treat; Peanut Butter [Medium/Large] 7.4oz),[],True,False,True,True,Treats & Chews,20.0,B0FSMQG2T9,2025-11-18,0.0,0.0,0.0,4.0,0.0
