key,cust,mstyle,model_base,model_vp2,baseline_mode_base,baseline_mode_vp2,old_wkly,new_wkly,old_26w,new_26w,delta_units,delta_pct
1864-FF27687PCS3,"AMAZON.COM.KYDC,INC",FF27687PCS3,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF27719,"AMAZON.COM.KYDC,INC",FF27719,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF27720,"AMAZON.COM.KYDC,INC",FF27720,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF27838,"AMAZON.COM.KYDC,INC",FF27838,Croston's,Croston's,,,0.9,0.9,24,24,0,0.0
1864-FF27997,"AMAZON.COM.KYDC,INC",FF27997,Heuristic,Heuristic,,,182.8,182.8,4754,4754,0,0.0
1864-FF27997PX2,"AMAZON.COM.KYDC,INC",FF27997PX2,Sparse Intermittent,Sparse Intermittent,,,6.5,6.5,168,168,0,0.0
1864-FF28036,"AMAZON.COM.KYDC,INC",FF28036,Sparse Intermittent,Sparse Intermittent,,,28.4,28.4,738,738,0,0.0
1864-FF28036N,"AMAZON.COM.KYDC,INC",FF28036N,Sparse Intermittent,Sparse Intermittent,,,40.2,40.2,1044,1044,0,0.0
1864-FF28036PCS2,"AMAZON.COM.KYDC,INC",FF28036PCS2,Croston's,Croston's,,,0.6,0.6,15,15,0,0.0
1864-FF28036PCS6,"AMAZON.COM.KYDC,INC",FF28036PCS6,Heuristic,Heuristic,,,4.5,4.5,116,116,0,0.0
1864-FF28039AU,AMAZON AUSTRALIA,FF28039AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF28402,"AMAZON.COM.KYDC,INC",FF28402,Croston's,Croston's,,,138.5,138.5,3600,3600,0,0.0
1864-FF28411,"AMAZON.COM.KYDC,INC",FF28411,Croston's,Croston's,,,24.0,24.0,624,624,0,0.0
1864-FF28429,"AMAZON.COM.KYDC,INC",FF28429,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF28457,"AMAZON.COM.KYDC,INC",FF28457,Sparse Intermittent,Sparse Intermittent,,,43.8,43.8,1140,1140,0,0.0
1864-FF28457N,"AMAZON.COM.KYDC,INC",FF28457N,Croston's,Croston's,,,42.0,42.0,1092,1092,0,0.0
1864-FF28457PCS2,"AMAZON.COM.KYDC,INC",FF28457PCS2,Croston's,Croston's,,,5.8,5.8,150,150,0,0.0
1864-FF28457PX6,"AMAZON.COM.KYDC,INC",FF28457PX6,Heuristic,Heuristic,,,0.0,0.0,0,0,0,0
1864-FF28459,"AMAZON.COM.KYDC,INC",FF28459,Sparse Intermittent,Sparse Intermittent,,,136.6,136.6,3552,3552,0,0.0
1864-FF28459N,"AMAZON.COM.KYDC,INC",FF28459N,Croston's,Croston's,,,25.8,25.8,672,672,0,0.0
1864-FF28459PCS2,"AMAZON.COM.KYDC,INC",FF28459PCS2,Croston's,Croston's,,,10.6,10.6,276,276,0,0.0
1864-FF28459PX6,"AMAZON.COM.KYDC,INC",FF28459PX6,Heuristic,Heuristic,,,0.0,0.0,0,0,0,0
1864-FF28547,"AMAZON.COM.KYDC,INC",FF28547,Croston's,Croston's,,,15.7,15.7,408,408,0,0.0
1864-FF29045,"AMAZON.COM.KYDC,INC",FF29045,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF29046,"AMAZON.COM.KYDC,INC",FF29046,Sparse Intermittent,Sparse Intermittent,,,1.8,1.8,48,48,0,0.0
1864-FF29220,"AMAZON.COM.KYDC,INC",FF29220,Croston's,Croston's,,,155.1,155.1,4032,4032,0,0.0
1864-FF29220PCS2,"AMAZON.COM.KYDC,INC",FF29220PCS2,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 10% over 340 units),L13 nz-avg (OOS: fill-rate 10% over 340 units),18.7,18.7,486,486,0,0.0
1864-FF29319,"AMAZON.COM.KYDC,INC",FF29319,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 4% over 2562 units),L13 nz-avg (OOS: fill-rate 4% over 2562 units),150.5,150.5,3912,3912,0,0.0
1864-FF29833PX6,"AMAZON.COM.KYDC,INC",FF29833PX6,Sparse Intermittent,Sparse Intermittent,,,4.2,4.2,108,108,0,0.0
1864-FF30361,"AMAZON.COM.KYDC,INC",FF30361,Heuristic,Heuristic,,,27.7,27.7,720,720,0,0.0
1864-FF30363,"AMAZON.COM.KYDC,INC",FF30363,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF30364,"AMAZON.COM.KYDC,INC",FF30364,Croston's,Croston's,,,12.0,12.0,312,312,0,0.0
1864-FF30426,"AMAZON.COM.KYDC,INC",FF30426,Croston's,Croston's,,,188.8,188.8,4908,4908,0,0.0
1864-FF30746,"AMAZON.COM.KYDC,INC",FF30746,Croston's,Croston's,,,17.5,17.5,456,456,0,0.0
1864-FF30748PS,"AMAZON.COM.KYDC,INC",FF30748PS,Croston's,Croston's,,,12.0,12.0,312,312,0,0.0
1864-FF30749,"AMAZON.COM.KYDC,INC",FF30749,Croston's,Croston's,,,123.7,123.7,3216,3216,0,0.0
1864-FF30755,"AMAZON.COM.KYDC,INC",FF30755,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 25020 units),L13 nz-avg (OOS: fill-rate 7% over 25020 units),1346.1,1346.1,34998,34998,0,0.0
1864-FF30755PCS6,"AMAZON.COM.KYDC,INC",FF30755PCS6,Croston's,Croston's,,,80.7,80.7,2097,2097,0,0.0
1864-FF30757,"AMAZON.COM.KYDC,INC",FF30757,Croston's,Croston's,,,195.7,195.7,5088,5088,0,0.0
1864-FF30758,"AMAZON.COM.KYDC,INC",FF30758,Sparse Intermittent,Sparse Intermittent,,,2.8,2.8,72,72,0,0.0
1864-FF30758PCS3,"AMAZON.COM.KYDC,INC",FF30758PCS3,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF30759,"AMAZON.COM.KYDC,INC",FF30759,Croston's,Croston's,,,339.7,339.7,8832,8832,0,0.0
1864-FF30760,"AMAZON.COM.KYDC,INC",FF30760,Sparse Intermittent,Sparse Intermittent,,,11.1,11.1,288,288,0,0.0
1864-FF30784,"AMAZON.COM.KYDC,INC",FF30784,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF30879,"AMAZON.COM.KYDC,INC",FF30879,Sparse Intermittent,Sparse Intermittent,,,37.4,37.4,972,972,0,0.0
1864-FF30879N,"AMAZON.COM.KYDC,INC",FF30879N,Sparse Intermittent,Sparse Intermittent,,,48.5,48.5,1260,1260,0,0.0
1864-FF30879PCS2,"AMAZON.COM.KYDC,INC",FF30879PCS2,Croston's,Croston's,,,1.6,1.6,42,42,0,0.0
1864-FF30879PX6,"AMAZON.COM.KYDC,INC",FF30879PX6,Heuristic,Heuristic,,,2.0,2.0,52,52,0,0.0
1864-FF30880,"AMAZON.COM.KYDC,INC",FF30880,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 4092 units),L13 nz-avg (OOS: fill-rate 8% over 4092 units),175.4,175.4,4560,4560,0,0.0
1864-FF30880PX6,"AMAZON.COM.KYDC,INC",FF30880PX6,Heuristic,Heuristic,,,0.5,0.5,14,14,0,0.0
1864-FF31062,"AMAZON.COM.KYDC,INC",FF31062,Croston's,Croston's,,,121.6,121.6,3162,3162,0,0.0
1864-FF31063,"AMAZON.COM.KYDC,INC",FF31063,Croston's,Croston's,,,156.9,156.9,4080,4080,0,0.0
1864-FF31063PCS6,"AMAZON.COM.KYDC,INC",FF31063PCS6,Sparse Intermittent,Sparse Intermittent,,,0.9,0.9,24,24,0,0.0
1864-FF31064,"AMAZON.COM.KYDC,INC",FF31064,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF31064N,"AMAZON.COM.KYDC,INC",FF31064N,Sparse Intermittent,Sparse Intermittent,,,38.8,38.8,1008,1008,0,0.0
1864-FF31064PCS2,"AMAZON.COM.KYDC,INC",FF31064PCS2,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF31064PCS6,"AMAZON.COM.KYDC,INC",FF31064PCS6,Sparse Intermittent,Sparse Intermittent,,,0.9,0.9,24,24,0,0.0
1864-FF31068,"AMAZON.COM.KYDC,INC",FF31068,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 9% over 11052 units),L13 nz-avg (OOS: fill-rate 9% over 11052 units),311.5,311.5,8100,8100,0,0.0
1864-FF31068PCS6,"AMAZON.COM.KYDC,INC",FF31068PCS6,Croston's,Croston's,,,3.0,3.0,78,78,0,0.0
1864-FF31075,"AMAZON.COM.KYDC,INC",FF31075,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 4% over 9144 units),L13 nz-avg (OOS: fill-rate 4% over 9144 units),875.5,875.5,22764,22764,0,0.0
1864-FF31076,"AMAZON.COM.KYDC,INC",FF31076,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 4452 units),L13 nz-avg (OOS: fill-rate 7% over 4452 units),155.1,155.1,4032,4032,0,0.0
1864-FF31183,"AMAZON.COM.KYDC,INC",FF31183,Croston's,Croston's,,,31.6,31.6,822,822,0,0.0
1864-FF31196,"AMAZON.COM.KYDC,INC",FF31196,Sparse Intermittent,Sparse Intermittent,,,2.8,2.8,72,72,0,0.0
1864-FF31198,"AMAZON.COM.KYDC,INC",FF31198,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF31198N,"AMAZON.COM.KYDC,INC",FF31198N,Sparse Intermittent,Sparse Intermittent,,,28.4,28.4,738,738,0,0.0
1864-FF31198PCS2,"AMAZON.COM.KYDC,INC",FF31198PCS2,Sparse Intermittent,Sparse Intermittent,,,0.7,0.7,18,18,0,0.0
1864-FF31287,"AMAZON.COM.KYDC,INC",FF31287,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 12904 units),L13 nz-avg (OOS: fill-rate 5% over 12904 units),978.5,978.5,25440,25440,0,0.0
1864-FF31287PCS8,"AMAZON.COM.KYDC,INC",FF31287PCS8,Sparse Intermittent,Sparse Intermittent,,,2.5,2.5,64,64,0,0.0
1864-FF31289,"AMAZON.COM.KYDC,INC",FF31289,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 3936 units),L13 nz-avg (OOS: fill-rate 8% over 3936 units),403.2,403.2,10482,10482,0,0.0
1864-FF31289PCS6,"AMAZON.COM.KYDC,INC",FF31289PCS6,Croston's,Croston's,,,1.1,1.1,29,29,0,0.0
1864-FF31292PCS2,"AMAZON.COM.KYDC,INC",FF31292PCS2,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF31293PCS2,"AMAZON.COM.KYDC,INC",FF31293PCS2,New/Relaunch,New/Relaunch,,,5.0,5.0,130,130,0,0.0
1864-FF31295,"AMAZON.COM.KYDC,INC",FF31295,Heuristic,Heuristic,,,39.5,39.5,1026,1026,0,0.0
1864-FF31295PCS6,"AMAZON.COM.KYDC,INC",FF31295PCS6,New/Relaunch,New/Relaunch,,,5.0,5.0,130,130,0,0.0
1864-FF31324,"AMAZON.COM.KYDC,INC",FF31324,Croston's,Croston's,,,75.9,75.9,1974,1974,0,0.0
1864-FF31324AU,AMAZON AUSTRALIA,FF31324AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF31325,"AMAZON.COM.KYDC,INC",FF31325,Croston's,Croston's,,,378.0,378.0,9828,9828,0,0.0
1864-FF31325PCS3,"AMAZON.COM.KYDC,INC",FF31325PCS3,Croston's,Croston's,,,27.1,27.1,704,704,0,0.0
1864-FF31326,"AMAZON.COM.KYDC,INC",FF31326,Croston's,Croston's,,,1017.7,1017.7,26460,26460,0,0.0
1864-FF31451,"AMAZON.COM.KYDC,INC",FF31451,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF31452,"AMAZON.COM.KYDC,INC",FF31452,Sparse Intermittent,Sparse Intermittent,,,5.5,5.5,144,144,0,0.0
1864-FF31453,"AMAZON.COM.KYDC,INC",FF31453,Heuristic,Heuristic,,,24.0,24.0,624,624,0,0.0
1864-FF31454,"AMAZON.COM.KYDC,INC",FF31454,Croston's,Croston's,,,24.0,24.0,624,624,0,0.0
1864-FF31455,"AMAZON.COM.KYDC,INC",FF31455,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF31456,"AMAZON.COM.KYDC,INC",FF31456,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF31456PCS2,"AMAZON.COM.KYDC,INC",FF31456PCS2,OTB (zero),OTB (zero),,,0.0,0.0,0,0,0,0
1864-FF31481,"AMAZON.COM.KYDC,INC",FF31481,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 13% over 1236 units),L13 nz-avg (OOS: fill-rate 13% over 1236 units),78.5,78.5,2040,2040,0,0.0
1864-FF31605PCS12,"AMAZON.COM.KYDC,INC",FF31605PCS12,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF31606,"AMAZON.COM.KYDC,INC",FF31606,Croston's,Croston's,,,7.8,7.8,204,204,0,0.0
1864-FF31606PCS12,"AMAZON.COM.KYDC,INC",FF31606PCS12,Sparse Intermittent,Sparse Intermittent,,,0.1,0.1,3,3,0,0.0
1864-FF31607PCS12,"AMAZON.COM.KYDC,INC",FF31607PCS12,Sparse Intermittent,Sparse Intermittent,,,0.2,0.2,4,4,0,0.0
1864-FF31608,"AMAZON.COM.KYDC,INC",FF31608,Sparse Intermittent,Sparse Intermittent,,,64.6,64.6,1680,1680,0,0.0
1864-FF31608PCS12,"AMAZON.COM.KYDC,INC",FF31608PCS12,Sparse Intermittent,Sparse Intermittent,,,0.2,0.2,6,6,0,0.0
1864-FF31823,"AMAZON.COM.KYDC,INC",FF31823,Croston's,Croston's,,,82.8,82.8,2154,2154,0,0.0
1864-FF32041,"AMAZON.COM.KYDC,INC",FF32041,OTB (zero),OTB (zero),,,0.0,0.0,0,0,0,0
1864-FF32148,"AMAZON.COM.KYDC,INC",FF32148,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 5640 units),L13 nz-avg (OOS: fill-rate 7% over 5640 units),205.4,205.4,5340,5340,0,0.0
1864-FF32363,"AMAZON.COM.KYDC,INC",FF32363,Croston's,Croston's,,,324.2,324.2,8430,8430,0,0.0
1864-FF32365,"AMAZON.COM.KYDC,INC",FF32365,Croston's,Croston's,,,66.2,66.2,1720,1720,0,0.0
1864-FF32464,"AMAZON.COM.KYDC,INC",FF32464,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF32652,"AMAZON.COM.KYDC,INC",FF32652,Croston's,Croston's,,,6.0,6.0,156,156,0,0.0
1864-FF32653,"AMAZON.COM.KYDC,INC",FF32653,Sparse Intermittent,Sparse Intermittent,,,11.1,11.1,288,288,0,0.0
1864-FF32654,"AMAZON.COM.KYDC,INC",FF32654,Sparse Intermittent,Sparse Intermittent,,,2.8,2.8,72,72,0,0.0
1864-FF32655,"AMAZON.COM.KYDC,INC",FF32655,Croston's,Croston's,,,12.0,12.0,312,312,0,0.0
1864-FF32656,"AMAZON.COM.KYDC,INC",FF32656,Sparse Intermittent,Sparse Intermittent,,,12.9,12.9,336,336,0,0.0
1864-FF32657,"AMAZON.COM.KYDC,INC",FF32657,Croston's,Croston's,,,12.0,12.0,312,312,0,0.0
1864-FF32824,"AMAZON.COM.KYDC,INC",FF32824,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 13% over 1464 units),L13 nz-avg (OOS: fill-rate 13% over 1464 units),176.3,176.3,4584,4584,0,0.0
1864-FF32826,"AMAZON.COM.KYDC,INC",FF32826,Heuristic,Heuristic,,,21.2,21.2,552,552,0,0.0
1864-FF32826PCS2,"AMAZON.COM.KYDC,INC",FF32826PCS2,Croston's,Croston's,,,1.6,1.6,42,42,0,0.0
1864-FF32829,"AMAZON.COM.KYDC,INC",FF32829,OTB (zero),OTB (zero),,,0.0,0.0,0,0,0,0
1864-FF32840,"AMAZON.COM.KYDC,INC",FF32840,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 2400 units),L13 nz-avg (OOS: fill-rate 7% over 2400 units),259.2,259.2,6740,6740,0,0.0
1864-FF32966,"AMAZON.COM.KYDC,INC",FF32966,New/Relaunch,New/Relaunch,,,6.0,6.0,156,156,0,0.0
1864-FF33135AU,AMAZON AUSTRALIA,FF33135AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF33137AU,AMAZON AUSTRALIA,FF33137AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF33139AU,AMAZON AUSTRALIA,FF33139AU,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF33413,"AMAZON.COM.KYDC,INC",FF33413,Croston's,Croston's,,,276.0,276.0,7176,7176,0,0.0
1864-FF33414,"AMAZON.COM.KYDC,INC",FF33414,Sparse Intermittent,Sparse Intermittent,,,5.5,5.5,144,144,0,0.0
1864-FF33415,"AMAZON.COM.KYDC,INC",FF33415,Sparse Intermittent,Sparse Intermittent,,,1.8,1.8,48,48,0,0.0
1864-FF33495,"AMAZON.COM.KYDC,INC",FF33495,Croston's,Croston's,,,99.4,99.4,2584,2584,0,0.0
1864-FF33541,"AMAZON.COM.KYDC,INC",FF33541,Sparse Intermittent,Sparse Intermittent,,,13.8,13.8,360,360,0,0.0
1864-FF33542,"AMAZON.COM.KYDC,INC",FF33542,Croston's,Croston's,,,24.0,24.0,624,624,0,0.0
1864-FF33543,"AMAZON.COM.KYDC,INC",FF33543,Croston's,Croston's,,,12.0,12.0,312,312,0,0.0
1864-FF33545,"AMAZON.COM.KYDC,INC",FF33545,Croston's,Croston's,,,8.3,8.3,216,216,0,0.0
1864-FF33546,"AMAZON.COM.KYDC,INC",FF33546,Croston's,Croston's,,,28.6,28.6,744,744,0,0.0
1864-FF33555,"AMAZON.COM.KYDC,INC",FF33555,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 456 units),L13 nz-avg (OOS: fill-rate 7% over 456 units),52.6,52.6,1368,1368,0,0.0
1864-FF33559,"AMAZON.COM.KYDC,INC",FF33559,Croston's,Croston's,,,12.0,12.0,312,312,0,0.0
1864-FF33567,"AMAZON.COM.KYDC,INC",FF33567,Sparse Intermittent,Sparse Intermittent,,,1.8,1.8,48,48,0,0.0
1864-FF33567PCS2,"AMAZON.COM.KYDC,INC",FF33567PCS2,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF33568,"AMAZON.COM.KYDC,INC",FF33568,Croston's,Croston's,,,39.7,39.7,1032,1032,0,0.0
1864-FF33568PCS2,"AMAZON.COM.KYDC,INC",FF33568PCS2,Sparse Intermittent,Sparse Intermittent,,,0.9,0.9,24,24,0,0.0
1864-FF33569,"AMAZON.COM.KYDC,INC",FF33569,Heuristic,Heuristic,,,12.0,12.0,312,312,0,0.0
1864-FF33570,"AMAZON.COM.KYDC,INC",FF33570,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF33571,"AMAZON.COM.KYDC,INC",FF33571,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF33572,"AMAZON.COM.KYDC,INC",FF33572,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF33573,"AMAZON.COM.KYDC,INC",FF33573,Croston's,Croston's,,,1.4,1.4,36,36,0,0.0
1864-FF33638,"AMAZON.COM.KYDC,INC",FF33638,Croston's,Croston's,,,1.4,1.4,36,36,0,0.0
1864-FF33641,"AMAZON.COM.KYDC,INC",FF33641,Croston's,Croston's,,,13.2,13.2,342,342,0,0.0
1864-FF33867,"AMAZON.COM.KYDC,INC",FF33867,Heuristic,Heuristic,,,199.4,199.4,5184,5184,0,0.0
1864-FF33868,"AMAZON.COM.KYDC,INC",FF33868,Sparse Intermittent,Sparse Intermittent,,,49.8,49.8,1296,1296,0,0.0
1864-FF33871,"AMAZON.COM.KYDC,INC",FF33871,Croston's,Croston's,,,12.0,12.0,312,312,0,0.0
1864-FF33872,"AMAZON.COM.KYDC,INC",FF33872,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 0% over 10944 units),L13 nz-avg (OOS: fill-rate 0% over 10944 units),598.2,598.2,15552,15552,0,0.0
1864-FF33876,"AMAZON.COM.KYDC,INC",FF33876,Croston's,Croston's,,,19.6,19.6,510,510,0,0.0
1864-FF34096,"AMAZON.COM.KYDC,INC",FF34096,OTB (zero),OTB (zero),,,0.0,0.0,0,0,0,0
1864-FF34408,"AMAZON.COM.KYDC,INC",FF34408,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF34413,"AMAZON.COM.KYDC,INC",FF34413,OTB (zero),OTB (zero),,,0.0,0.0,0,0,0,0
1864-FF34428,"AMAZON.COM.KYDC,INC",FF34428,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF34430,"AMAZON.COM.KYDC,INC",FF34430,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 1638 units),L13 nz-avg (OOS: fill-rate 7% over 1638 units),95.5,95.5,2484,2484,0,0.0
1864-FF34466,"AMAZON.COM.KYDC,INC",FF34466,Heuristic,Heuristic,,,61.8,61.8,1608,1608,0,0.0
1864-FF34468,"AMAZON.COM.KYDC,INC",FF34468,OTB (zero),OTB (zero),,,0.0,0.0,0,0,0,0
1864-FF34709,"AMAZON.COM.KYDC,INC",FF34709,Croston's,Croston's,,,0.7,0.7,18,18,0,0.0
1864-FF34942,"AMAZON.COM.KYDC,INC",FF34942,Sparse Intermittent,Sparse Intermittent,,,2.1,2.1,54,54,0,0.0
1864-FF35147,"AMAZON.COM.KYDC,INC",FF35147,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 3% over 15360 units),L13 nz-avg (OOS: fill-rate 3% over 15360 units),925.8,925.8,24072,24072,0,0.0
1864-FF35344,"AMAZON.COM.KYDC,INC",FF35344,Heuristic,Heuristic,,,32.3,32.3,840,840,0,0.0
1864-FF35359,"AMAZON.COM.KYDC,INC",FF35359,Croston's,Croston's,,,22.6,22.6,588,588,0,0.0
1864-FF35397,"AMAZON.COM.KYDC,INC",FF35397,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF35623,"AMAZON.COM.KYDC,INC",FF35623,Heuristic,Heuristic,,,16.6,16.6,432,432,0,0.0
1864-FF35624,"AMAZON.COM.KYDC,INC",FF35624,Heuristic,Heuristic,,,0.9,0.9,24,24,0,0.0
1864-FF35632,"AMAZON.COM.KYDC,INC",FF35632,Croston's,Croston's,,,13.4,13.4,348,348,0,0.0
1864-FF35849,"AMAZON.COM.KYDC,INC",FF35849,Inactive,Inactive,,,0.0,0.0,0,0,0,0
1864-FF35923,"AMAZON.COM.KYDC,INC",FF35923,Croston's,Croston's,,,0.9,0.9,24,24,0,0.0
1864-FF35927,"AMAZON.COM.KYDC,INC",FF35927,Croston's,Croston's,,,26.3,26.3,684,684,0,0.0
1864-FF36211,"AMAZON.COM.KYDC,INC",FF36211,Croston's,Croston's,,,35.0,35.0,910,910,0,0.0
1864-FF36212,"AMAZON.COM.KYDC,INC",FF36212,Sparse Intermittent,Sparse Intermittent,,,13.8,13.8,360,360,0,0.0
1864-FF36213,"AMAZON.COM.KYDC,INC",FF36213,Sparse Intermittent,Sparse Intermittent,,,15.2,15.2,396,396,0,0.0
1864-FF36214,"AMAZON.COM.KYDC,INC",FF36214,Sparse Intermittent,Sparse Intermittent,,,32.3,32.3,840,840,0,0.0
1864-FF36249,"AMAZON.COM.KYDC,INC",FF36249,Croston's,Croston's,,,69.0,69.0,1794,1794,0,0.0
1864-FF36250,"AMAZON.COM.KYDC,INC",FF36250,Croston's,Croston's,,,49.2,49.2,1278,1278,0,0.0
1864-FF36251,"AMAZON.COM.KYDC,INC",FF36251,Croston's,Croston's,,,127.2,127.2,3306,3306,0,0.0
1864-FF36291,"AMAZON.COM.KYDC,INC",FF36291,Heuristic,Heuristic,,,24.9,24.9,648,648,0,0.0
1864-FF36294,"AMAZON.COM.KYDC,INC",FF36294,Croston's,Croston's,,,12.0,12.0,312,312,0,0.0
1864-FF36295,"AMAZON.COM.KYDC,INC",FF36295,Croston's,Croston's,,,0.0,0.0,0,0,0,0
1864-FF36326,"AMAZON.COM.KYDC,INC",FF36326,Sparse Intermittent,Sparse Intermittent,,,2.8,2.8,72,72,0,0.0
1864-FF36327,"AMAZON.COM.KYDC,INC",FF36327,Sparse Intermittent,Sparse Intermittent,,,9.0,9.0,234,234,0,0.0
1864-FF36328,"AMAZON.COM.KYDC,INC",FF36328,Sparse Intermittent,Sparse Intermittent,,,2.8,2.8,72,72,0,0.0
1864-FF36329,"AMAZON.COM.KYDC,INC",FF36329,Sparse Intermittent,Sparse Intermittent,,,3.5,3.5,90,90,0,0.0
1864-FF36356,"AMAZON.COM.KYDC,INC",FF36356,Heuristic,Heuristic,,,2.3,2.3,60,60,0,0.0
1864-FF36560,"AMAZON.COM.KYDC,INC",FF36560,Croston's,Croston's,,,44.1,44.1,1146,1146,0,0.0
1864-FF36663,"AMAZON.COM.KYDC,INC",FF36663,Heuristic,Heuristic,,,25.8,25.8,672,672,0,0.0
1864-FF36669,"AMAZON.COM.KYDC,INC",FF36669,Croston's,Croston's,,,0.9,0.9,24,24,0,0.0
1864-FF37258,"AMAZON.COM.KYDC,INC",FF37258,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 1692 units),L13 nz-avg (OOS: fill-rate 5% over 1692 units),117.2,117.2,3048,3048,0,0.0
1864-FF37259,"AMAZON.COM.KYDC,INC",FF37259,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 1002 units),L13 nz-avg (OOS: fill-rate 7% over 1002 units),105.2,105.2,2736,2736,0,0.0
1864-FF37636,"AMAZON.COM.KYDC,INC",FF37636,Croston's,Croston's,,,81.5,81.5,2118,2118,0,0.0
1864-FF37637,"AMAZON.COM.KYDC,INC",FF37637,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 942 units),L13 nz-avg (OOS: fill-rate 6% over 942 units),42.5,42.5,1104,1104,0,0.0
1864-FF37638,"AMAZON.COM.KYDC,INC",FF37638,Croston's,Croston's,,,12.9,12.9,336,336,0,0.0
1864-FF37778,"AMAZON.COM.KYDC,INC",FF37778,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 4506 units),L13 nz-avg (OOS: fill-rate 8% over 4506 units),103.2,103.2,2682,2682,0,0.0
1864-FF37779,"AMAZON.COM.KYDC,INC",FF37779,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 8664 units),L13 nz-avg (OOS: fill-rate 8% over 8664 units),375.2,375.2,9756,9756,0,0.0
1864-FF37780,"AMAZON.COM.KYDC,INC",FF37780,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 4% over 2364 units),L13 nz-avg (OOS: fill-rate 4% over 2364 units),114.5,114.5,2976,2976,0,0.0
1864-FF37818,"AMAZON.COM.KYDC,INC",FF37818,Seasonal Baseline,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 6% over 576 units),L13 nz-avg (OOS: fill-rate 6% over 576 units),41.1,41.1,1068,1068,0,0.0
1864-FF37819,"AMAZON.COM.KYDC,INC",FF37819,Sparse Intermittent,Sparse Intermittent,,,5.5,5.5,144,144,0,0.0
1864-FF37822,"AMAZON.COM.KYDC,INC",FF37822,Croston's,Croston's,,,2.8,2.8,72,72,0,0.0
