key,cust,mstyle,desc,model,baseline_mode,old_wkly,new_wkly,old_26w,new_26w,delta_pct
1864-BB0018,"AMAZON.COM.KYDC,INC",BB0018,Clorox - Dishwashing Liquid w/ Oxi - 26o,New/Relaunch,,0.0,6.0,0,156,0
1864-BB0080,"AMAZON.COM.KYDC,INC",BB0080,Clorox - Glass Cleaner - Trigger - 32oz ,Croston's,,177.5,177.5,4614,4614,0.0
1864-BB0080AMZ6,"AMAZON.COM.KYDC,INC",BB0080AMZ6,Clorox - Glass Cleaner - Trigger - 32oz ,Reactivating,,0.0,2.0,0,52,0
1864-BB0083,"AMAZON.COM.KYDC,INC",BB0083,409 - Heavy Duty Oven Cleaner - 14.5oz -,Croston's,,6.0,6.0,156,156,0.0
1864-BB0094AMZ12,"AMAZON.COM.KYDC,INC",BB0094AMZ12,"Glad Everyday - 8.5"" Round Paper Plates ",Sparse Intermittent,,0.1,0.1,2,2,0.0
1864-BB0094PCS2,"AMAZON.COM.KYDC,INC",BB0094PCS2,Glad - Everyday Round Paper Plates - 8.5,Seasonal Baseline,L13 nz-avg (post-event drawdown: 4/4 recent zeros after 89% active prior period),0.0,0.0,0,0,0
1864-BB0096AMZ12,"AMAZON.COM.KYDC,INC",BB0096AMZ12,"Glad Everyday - 8.5"" Square Paper Plates",New/Relaunch,,0.0,5.2,0,135,0
1864-BB0098AMZ12,"AMAZON.COM.KYDC,INC",BB0098AMZ12,"Glad Everyday - 10"" Round Paper Plates -",New/Relaunch,,0.0,5.2,0,135,0
1864-BB0100AMZ12,"AMAZON.COM.KYDC,INC",BB0100AMZ12,"Glad Everyday - 10"" Round Paper Plates -",New/Relaunch,,0.0,5.2,0,135,0
1864-BB0100CFPCS12,"AMAZON.COM.KYDC,INC",BB0100CFPCS12,"Glad - Everyday Round Paper Plates - 10""",New/Relaunch,,0.0,5.2,0,135,0
1864-BB0102PCS2,"AMAZON.COM.KYDC,INC",BB0102PCS2,Glad - Everyday Square Paper Plates - 10,Sparse Intermittent,,0.9,0.9,24,24,0.0
1864-BB0102PX12,"AMAZON.COM.KYDC,INC",BB0102PX12,Glad - Everyday Square Paper Plates - 10,Sparse Intermittent,,0.0,0.2,0,4,0
1864-BB0126AMZ6,"AMAZON.COM.KYDC,INC",BB0126AMZ6,"Glad Everyday - 10"" Square Paper Plates ",New/Relaunch,,0.0,5.2,0,135,0
1864-BB0131,"AMAZON.COM.KYDC,INC",BB0131,Kingsford - Grill Cleaner - Aerosol - 14,New/Relaunch,,0.0,4.6,0,120,0
1864-BB0149,"AMAZON.COM.KYDC,INC",BB0149,Clorox Fraganzia - Air Freshener Beads -,Sparse Intermittent,,0.0,18.0,0,468,0
1864-BB0190,"AMAZON.COM.KYDC,INC",BB0190,Clorox Fraganzia - Dryer Sheets - 105ct ,Sparse Intermittent,,1.4,1.4,36,36,0.0
1864-BB0191,"AMAZON.COM.KYDC,INC",BB0191,Clorox Fraganzia - Dryer Sheets - 105ct ,New/Relaunch,,0.0,6.0,0,156,0
1864-BB0192,"AMAZON.COM.KYDC,INC",BB0192,Clorox Fraganzia - Dryer Sheets - 105ct ,OTB (zero),,0.0,0.0,0,0,0
1864-BB0193,"AMAZON.COM.KYDC,INC",BB0193,Clorox Fraganzia - Dryer Sheets - 105ct ,New/Relaunch,,0.0,6.0,0,156,0
1864-BB0216PCS6,"AMAZON.COM.KYDC,INC",BB0216PCS6,Clorox Scentiva Ã‚Â– Dish Soap Ã‚Â– 26oz,Sparse Intermittent,,2.0,2.0,52,52,0.0
1864-BB0234,"AMAZON.COM.KYDC,INC",BB0234,"Glad - 16oz Paper Bowls, 15ct - Green Vi",Sparse Intermittent,,18.0,18.0,468,468,0.0
1864-BB0332,"AMAZON.COM.KYDC,INC",BB0332,Kingsford - Heavy Duty Non-Stick Grillin,Inactive,,0.0,0.0,0,0,0
1864-BB0332PCS5,"AMAZON.COM.KYDC,INC",BB0332PCS5,Kingsford - Aluminum Grilling Foil - 45s,New/Relaunch,,0.0,5.4,0,140,0
1864-BB0409,"AMAZON.COM.KYDC,INC",BB0409,Clorox Scentiva Ã‚Â– Dish Soap Ã‚Â– 26oz,New/Relaunch,,0.0,6.0,0,156,0
1864-BB0409PCS2,"AMAZON.COM.KYDC,INC",BB0409PCS2,Clorox Scentiva Ã‚Â– Dish Soap Ã‚Â– 26oz,Sparse Intermittent,,1.4,1.4,36,36,0.0
1864-BB0424,"AMAZON.COM.KYDC,INC",BB0424,Clorox - Foaming Glass Cleaner - Trigger,New/Relaunch,,0.0,6.0,0,156,0
1864-BB0424EC,"AMAZON.COM.KYDC,INC",BB0424EC,Clorox - Foaming Glass Cleaner - Trigger,Croston's,,0.0,94.2,0,2448,0
1864-BB0424PCS2,"AMAZON.COM.KYDC,INC",BB0424PCS2,Clorox - Foaming Glass Cleaner - Trigger,Sparse Intermittent,,41.1,41.1,1068,1068,0.0
1864-BB0705,"AMAZON.COM.KYDC,INC",BB0705,Clorox Scentiva Ã‚Â– Refresher Spray Ã‚Â,New/Relaunch,,0.0,6.0,0,156,0
1864-BB0759PCS6,"AMAZON.COM.KYDC,INC",BB0759PCS6,Clorox Fraganzia - In-Wash Scent Booster,Sparse Intermittent,,0.1,0.1,3,3,0.0
1864-BB11417,"AMAZON.COM.KYDC,INC",BB11417,Kingsford - Wooden Fire Starter Rolls - ,Sparse Intermittent,,7.4,7.4,192,192,0.0
1864-BB11417PCS2,"AMAZON.COM.KYDC,INC",BB11417PCS2,Kingsford - Wooden Fire Starter Rolls - ,New/Relaunch,,0.0,6.0,0,156,0
1864-BB11483PX6,"AMAZON.COM.KYDC,INC",BB11483PX6,"Kingsford - 10"" Heavy Duty Round Paper P",New/Relaunch,,0.0,5.3,0,138,0
1864-BB11603EC,"AMAZON.COM.KYDC,INC",BB11603EC,Clorox Fraganzia - Refresher Spray - 22o,Croston's,,0.0,264.9,0,6888,0
1864-BB12022/12,"AMAZON.COM.KYDC,INC",BB12022/12,Kingsford - Heavy Duty Grilling Foil - 1,New/Relaunch,,0.0,6.0,0,156,0
1864-BB12028PCS6,"AMAZON.COM.KYDC,INC",BB12028PCS6,Clorox Fraganzia - In-Wash Scent Booster,Sparse Intermittent,,0.2,0.2,6,6,0.0
1864-BB12752PCS6,"AMAZON.COM.KYDC,INC",BB12752PCS6,Clorox Fraganzia - In-Wash Scent Booster,Sparse Intermittent,,0.1,0.1,3,3,0.0
1864-BB13435PX3,"AMAZON.COM.KYDC,INC",BB13435PX3,"Glad Kids - 8.5"" Round Paper Plate - 20c",New/Relaunch,,0.0,5.2,0,136,0
1864-BB13435PX6,"AMAZON.COM.KYDC,INC",BB13435PX6,"Glad Kids - 8.5"" Round Paper Plate - 20c",New/Relaunch,,0.0,5.2,0,135,0
1864-BB13436CLR/12,"AMAZON.COM.KYDC,INC",BB13436CLR/12,"G4K - 8.5"" Round Paper Plates - 20ct - S",New/Relaunch,,0.0,6.0,0,156,0
1864-BB13436PCS6,"AMAZON.COM.KYDC,INC",BB13436PCS6,"Glad Kids - 8.5"" Round Paper Plate - 20c",Sparse Intermittent,,0.0,0.5,0,14,0
1864-BB13436PX3,"AMAZON.COM.KYDC,INC",BB13436PX3,"Glad Kids - 8.5"" Round Paper Plate - 20c",Sparse Intermittent,,0.0,22.3,0,580,0
1864-BB13437CLR/12,"AMAZON.COM.KYDC,INC",BB13437CLR/12,"G4K - 8.5"" Round Paper Plates, 20ct - Un",New/Relaunch,,0.0,6.0,0,156,0
1864-BB13437PCS6,"AMAZON.COM.KYDC,INC",BB13437PCS6,"Glad Kids - 8.5"" Round Paper Plate - 20c",New/Relaunch,,0.0,5.2,0,135,0
1864-BB13437PX3,"AMAZON.COM.KYDC,INC",BB13437PX3,"Glad Kids - 8.5"" Round Paper Plate - 20c",New/Relaunch,,0.0,7.4,0,192,0
1864-BB13437PX6,"AMAZON.COM.KYDC,INC",BB13437PX6,"Glad Kids - 8.5"" Round Paper Plate - 20c",New/Relaunch,,0.0,5.2,0,135,0
1864-BB13447,"AMAZON.COM.KYDC,INC",BB13447,"G4K - 9oz Paper Cups, 20ct - Unicorns",New/Relaunch,,0.0,5.5,0,144,0
1864-BB13448CLR/12,"AMAZON.COM.KYDC,INC",BB13448CLR/12,"G4K - 9oz Paper Cups, 20ct- Dinosaurs",New/Relaunch,,0.0,6.0,0,156,0
1864-BB14500CLR/9,"AMAZON.COM.KYDC,INC",BB14500CLR/9,"G4K - 12oz Paper Snack Bowls w/o lid, 20",Sparse Intermittent,,0.0,243.0,0,6318,0
1864-BB14812PCS10,"AMAZON.COM.KYDC,INC",BB14812PCS10,"Glad Kids - 8.5"" Round Paper Plate - 20c",Sparse Intermittent,,0.5,0.5,14,14,0.0
1864-BB15065PX12,"AMAZON.COM.KYDC,INC",BB15065PX12,Glad - Everyday Square Paper Plates - 10,OTB (zero),,0.0,0.0,0,0,0
1864-BB15067PX12,"AMAZON.COM.KYDC,INC",BB15067PX12,"Glad - Everyday Square Paper Plates - 7""",Heuristic,,0.0,0.5,0,13,0
1864-BB15069PCS12,"AMAZON.COM.KYDC,INC",BB15069PCS12,"Glad - Everyday Round Paper Plates - 10""",Sparse Intermittent,,0.1,0.1,2,2,0.0
1864-BB15070PCS2,"AMAZON.COM.KYDC,INC",BB15070PCS2,Glad - Everyday Round Paper Plates - 8.5,New/Relaunch,,0.0,5.5,0,144,0
1864-BB15075PX12,"AMAZON.COM.KYDC,INC",BB15075PX12,"Glad - Everyday Round Paper Plates - 10""",OTB (zero),,0.0,0.0,0,0,0
1864-BB15075PX2,"AMAZON.COM.KYDC,INC",BB15075PX2,"Glad - Everyday Round Paper Plates - 10""",Croston's,,0.0,0.5,0,12,0
1864-BB15076PCS12,"AMAZON.COM.KYDC,INC",BB15076PCS12,Glad - Everyday Round Paper Plates - 8.5,Sparse Intermittent,,0.2,0.2,6,6,0.0
1864-BB15077PX6,"AMAZON.COM.KYDC,INC",BB15077PX6,Glad Everyday - 16oz Paper Bowl - 50ct -,New/Relaunch,,0.0,5.2,0,135,0
1864-BB15230PX5,"AMAZON.COM.KYDC,INC",BB15230PX5,"Glad Kids - 7"" Round Paper Plate - 20ct ",Heuristic,,0.0,6.5,0,170,0
1864-BB16137,"AMAZON.COM.KYDC,INC",BB16137,Kingsford - Heavy Duty Grilling Foil - 2,Inactive,,0.0,0.0,0,0,0
1864-BB16137PCS2,"AMAZON.COM.KYDC,INC",BB16137PCS2,Kingsford - Heavy Duty Grilling Foil - 2,Heuristic,,0.0,0.0,0,0,0
1864-BB16180PCS12,"AMAZON.COM.KYDC,INC",BB16180PCS12,Kingsford - Red Blue and White Assorted ,Sparse Intermittent,,0.3,0.3,8,8,0.0
1864-BB16316,"AMAZON.COM.KYDC,INC",BB16316,409 - Fume Free Oven Cleaner - Aerosol -,Heuristic,,6.0,6.0,156,156,0.0
1864-BB16534PX12,"AMAZON.COM.KYDC,INC",BB16534PX12,Clorox Fraganzia - Aerosol Air Freshener,New/Relaunch,,0.0,5.4,0,141,0
1864-BB16691PCS2,"AMAZON.COM.KYDC,INC",BB16691PCS2,Kingsford - Stainless Steel BBQ Spatula ,Croston's,,0.0,0.0,0,0,0
1864-BB19154PCS6,"AMAZON.COM.KYDC,INC",BB19154PCS6,Glad - Assorted Cutlery - 120ct - Clear ,Sparse Intermittent,,0.2,0.2,4,4,0.0
1864-BB19242,"AMAZON.COM.KYDC,INC",BB19242,Kingsford - Heavy Duty Standard-Stick Gr,Inactive,,0.0,0.0,0,0,0
1864-BB19242PCS2,"AMAZON.COM.KYDC,INC",BB19242PCS2,Kingsford - Heavy Duty Standard-Stick Gr,Inactive,,0.0,0.0,0,0,0
1864-BB19242PCS3,"AMAZON.COM.KYDC,INC",BB19242PCS3,Kingsford - Heavy Duty Standard-Stick Gr,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 0% over 53 units),0.0,0.0,0,0,0
1864-BB19943,"AMAZON.COM.KYDC,INC",BB19943,"Glad Holiday - 12oz Paper Cups, 20ct - R",Sparse Intermittent,,5.5,5.5,144,144,0.0
1864-BB19943PCS24,"AMAZON.COM.KYDC,INC",BB19943PCS24,Glad - Holiday Paper Cups - 12oz - 20ct ,New/Relaunch,,0.0,5.3,0,137,0
1864-BB19944PCS24,"AMAZON.COM.KYDC,INC",BB19944PCS24,Glad - Holiday Paper Cups - 12oz - 20ct ,New/Relaunch,,0.0,5.3,0,137,0
1864-BB20227PCS24,"AMAZON.COM.KYDC,INC",BB20227PCS24,Glad Kids - Disposable Paper Bibs - Unic,Sparse Intermittent,,0.2,0.2,6,6,0.0
1864-BB21235,"AMAZON.COM.KYDC,INC",BB21235,Clorox Fraganzia - Small Spaces Air Fres,Inactive,,0.0,0.0,0,0,0
1864-BB21235PCS12,"AMAZON.COM.KYDC,INC",BB21235PCS12,Clorox Fraganzia - Small Spaces Air Fres,New/Relaunch,,0.0,5.4,0,141,0
1864-BB21235PCS2,"AMAZON.COM.KYDC,INC",BB21235PCS2,Clorox Fraganzia - Small Spaces Air Fres,OTB (zero),,0.0,0.0,0,0,0
1864-BB21237PCS12,"AMAZON.COM.KYDC,INC",BB21237PCS12,Clorox Fraganzia - Small Spaces Air Fres,Heuristic,,1.0,1.0,25,25,0.0
1864-BB21488,"AMAZON.COM.KYDC,INC",BB21488,"Glad - 10"" Round Paper Plates, 44ct - Be",Sparse Intermittent,,0.0,8.3,0,216,0
1864-BB21489,"AMAZON.COM.KYDC,INC",BB21489,"Glad - 8.5"" Round Paper Plates, 62ct - B",Sparse Intermittent,,0.0,1.4,0,36,0
1864-BB21626,"AMAZON.COM.KYDC,INC",BB21626,Fabuloso-Sponges Purple 6 CT,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 8% over 486 units),37.4,37.4,972,972,0.0
1864-BB21643PCS2,"AMAZON.COM.KYDC,INC",BB21643PCS2,Clorox Fraganzia - Air Freshener Beads -,Sparse Intermittent,,88.6,88.6,2304,2304,0.0
1864-BB21949PCS6,"AMAZON.COM.KYDC,INC",BB21949PCS6,Clorox Fraganzia - In-Wash Scent Booster,Sparse Intermittent,,0.2,0.2,4,4,0.0
1864-BB21950PCS2,"AMAZON.COM.KYDC,INC",BB21950PCS2,Clorox Fraganzia - In-Wash Scent Booster,Sparse Intermittent,,18.0,18.0,468,468,0.0
1864-BB21950PCS6,"AMAZON.COM.KYDC,INC",BB21950PCS6,Clorox Fraganzia - In-Wash Scent Booster,Heuristic,,1.0,1.0,26,26,0.0
1864-BB21951PCS6,"AMAZON.COM.KYDC,INC",BB21951PCS6,Clorox Fraganzia - In-Wash Scent Booster,Sparse Intermittent,,0.2,0.2,6,6,0.0
1864-BB22117,"AMAZON.COM.KYDC,INC",BB22117,Clorox Fraganzia - In-Wash Scent Booster,Croston's,,13.6,13.6,354,354,0.0
1864-BB22257,"AMAZON.COM.KYDC,INC",BB22257,"Glad - 8.5"" Round Paper Plates, 62ct - B",New/Relaunch,,0.0,6.0,0,156,0
1864-BB22272PCS2,"AMAZON.COM.KYDC,INC",BB22272PCS2,Fabuloso Microfiber Cleaning Cloths Rain,Sparse Intermittent,,3.7,3.7,96,96,0.0
1864-BB24711PCS2,"AMAZON.COM.KYDC,INC",BB24711PCS2,Fabuloso Microfiber Cleaning Cloths Rain,Inactive,,0.0,0.0,0,0,0
1864-BB24877,"AMAZON.COM.KYDC,INC",BB24877,"G4K Disney - 8.5"" Round Paper Plates, 40",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 19640 units),0.0,1600.9,0,41624,0
1864-BB24877PX8,"AMAZON.COM.KYDC,INC",BB24877PX8,"Glad Kids - 8.5"" Round Paper Plate - 40c",OTB (zero),,0.0,0.0,0,0,0
1864-BB26053PX2,"AMAZON.COM.KYDC,INC",BB26053PX2,"Glad Kids - 8.5"" Round Paper Plate - 40c",Seasonal Baseline,L13 nz-avg (OOS: fill-rate 5% over 1404 units),0.0,64.9,0,1688,0
1864-BB26411PX2,"AMAZON.COM.KYDC,INC",BB26411PX2,"Glad Kids - 8.5"" Round Paper Plate - 40c",New/Relaunch,,0.0,6.0,0,156,0
1864-BB26612,"AMAZON.COM.KYDC,INC",BB26612,"G4K Disney - 3oz Paper Bath Cups, 20ct -",Croston's,,221.5,221.5,5760,5760,0.0
1864-BB26613PCS10,"AMAZON.COM.KYDC,INC",BB26613PCS10,Glad Kids - 6oz Paper Snack Bowls NO lid,Sparse Intermittent,,0.1,0.1,2,2,0.0
1864-BB26614PCS8,"AMAZON.COM.KYDC,INC",BB26614PCS8,Glad Kids - 12oz Paper Bowls 40ct - Disn,Inactive,,0.0,0.0,0,0,0
1864-BB27019PX10,"AMAZON.COM.KYDC,INC",BB27019PX10,"Glad Kids - 8.5"" Round Paper Plate - 24c",OTB (zero),,0.0,0.0,0,0,0
1864-BB27206PX8,"AMAZON.COM.KYDC,INC",BB27206PX8,"Glad Kids - 8.5"" Round Paper Plate - 40c",Sparse Intermittent,,0.0,0.4,0,10,0
1864-BB27359/10,"AMAZON.COM.KYDC,INC",BB27359/10,Clorox Fraganzia - 6pk Deodorizing Balls,New/Relaunch,,0.0,7.7,0,200,0
1864-BB28325PCS10,"AMAZON.COM.KYDC,INC",BB28325PCS10,"Glad for Kids - 10"" Round Paper Plate - ",Sparse Intermittent,,1.7,1.7,45,45,0.0
1864-BB28360,"AMAZON.COM.KYDC,INC",BB28360,"G4K Disney Pixar - 8.5"" Round Paper Plat",Croston's,,0.0,558.5,0,14520,0
1864-BB28360PX2,"AMAZON.COM.KYDC,INC",BB28360PX2,"Glad Kids - 8.5"" Round Paper Plate - 40c",Sparse Intermittent,,0.0,22.8,0,594,0
1864-BB29120PCS6,"AMAZON.COM.KYDC,INC",BB29120PCS6,Clorox Fraganzia - In-Wash Scent Booster,Croston's,,0.5,0.5,13,13,0.0
1864-BB29489PCS2,"AMAZON.COM.KYDC,INC",BB29489PCS2,Glad Kids - 3oz Paper Bath Cup - 20ct - ,Sparse Intermittent,,4.2,4.2,108,108,0.0
1864-BB30139PCS2,"AMAZON.COM.KYDC,INC",BB30139PCS2,Glad Kids - 12oz Paper Bowls 40ct - Disn,Sparse Intermittent,,6.2,6.2,160,160,0.0
1864-BB30139PCS8,"AMAZON.COM.KYDC,INC",BB30139PCS8,Glad Kids - 12oz Paper Bowls 40ct - Disn,Croston's,,0.5,0.5,13,13,0.0
1864-BB30176,"AMAZON.COM.KYDC,INC",BB30176,Fabuloso Twist Mop  (White Perf Case),Sparse Intermittent,,11.1,11.1,288,288,0.0
1864-BB30276EC,"AMAZON.COM.KYDC,INC",BB30276EC,Clorox Fraganzia - Liquid Detergent - 40,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 246 units),0.0,15.7,0,408,0
1864-BB30317,"AMAZON.COM.KYDC,INC",BB30317,"Glad Holiday - 16oz Plastic Cups, 20ct -",Inactive,,0.0,0.0,0,0,0
1864-BB30317PCS12,"AMAZON.COM.KYDC,INC",BB30317PCS12,Glad Holiday - 16oz Printed Clear Plasti,OTB (zero),,0.0,0.0,0,0,0
1864-BB30371,"AMAZON.COM.KYDC,INC",BB30371,"G4K Disney - 16oz Paper Bowl, 50ct - Mic",Croston's,,0.0,0.0,0,0,0
1864-BB30371PCS12,"AMAZON.COM.KYDC,INC",BB30371PCS12,Glad - 16oz Paper Bowl- 50ct - Mickey/Mi,New/Relaunch,,0.0,5.2,0,135,0
1864-BB30371PCS2,"AMAZON.COM.KYDC,INC",BB30371PCS2,Glad - 16oz Paper Bowl- 50ct - Mickey/Mi,Heuristic,,0.0,0.0,0,0,0
1864-BB30424/10,"AMAZON.COM.KYDC,INC",BB30424/10,Clorox Fraganzia - 6pk Deodorizing Balls,New/Relaunch,,0.0,7.7,0,200,0
1864-BB30424PCS12,"AMAZON.COM.KYDC,INC",BB30424PCS12,Clorox Fraganzia - 6pk Deodorizing Balls,New/Relaunch,,0.0,5.4,0,141,0
1864-BB30587EC,"AMAZON.COM.KYDC,INC",BB30587EC,Clorox Fraganzia - Liquid Detergent - 40,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 7% over 366 units),0.0,21.9,0,570,0
1864-BB31203,"AMAZON.COM.KYDC,INC",BB31203,"Glad - 8.5"" Round Paper Plates, 50ct - P",Inactive,,0.0,0.0,0,0,0
1864-BB31204,"AMAZON.COM.KYDC,INC",BB31204,"Glad Fall - 10""  Square Paper Plates, 58",Inactive,,0.0,0.0,0,0,0
1864-BB31204PCS6,"AMAZON.COM.KYDC,INC",BB31204PCS6,"Glad - 10""  Square Paper Plates - 58ct -",Heuristic,,1.4,1.4,37,37,0.0
1864-BB31205,"AMAZON.COM.KYDC,INC",BB31205,"Glad Fall - 16oz Round Paper Bowls, 64ct",Inactive,,0.0,0.0,0,0,0
1864-BB31205PCS4,"AMAZON.COM.KYDC,INC",BB31205PCS4,Glad - 16oz  Round Paper Bowls - 64ct - ,Inactive,,0.0,0.0,0,0,0
1864-BB31256,"AMAZON.COM.KYDC,INC",BB31256,Clorox Fraganzia - Dryer Sheets - 240ct ,Sparse Intermittent,,0.5,0.5,12,12,0.0
1864-BB31473PCS12,"AMAZON.COM.KYDC,INC",BB31473PCS12,Glad Kids - 3oz Paper Bath Cup - 24ct - ,Croston's,,0.0,3.5,0,90,0
1864-BB31553CLR/9,"AMAZON.COM.KYDC,INC",BB31553CLR/9,"G4K - 12oz Paper Snack Bowls w/o lid, 20",New/Relaunch,,0.0,6.9,0,180,0
1864-BB31553PCS24,"AMAZON.COM.KYDC,INC",BB31553PCS24,Glad Kids - 12oz Paper Snack Bowls no li,New/Relaunch,,0.0,5.2,0,135,0
1864-BB31553PX3,"AMAZON.COM.KYDC,INC",BB31553PX3,Glad Kids - 12oz Paper Snack Bowls no li,New/Relaunch,,0.0,7.4,0,192,0
1864-BB32329,"AMAZON.COM.KYDC,INC",BB32329,Kingsford & 409 - Grill Cleaner & Oven C,OTB (zero),,0.0,0.0,0,0,0
1864-BB32329PCS2,"AMAZON.COM.KYDC,INC",BB32329PCS2,Kingsford & 409 - Grill Cleaner & Oven C,New/Relaunch,,0.0,5.1,0,132,0
1864-BB33124,"AMAZON.COM.KYDC,INC",BB33124,Kingsford - Beer Can Chicken Stand/Non-S,OTB (zero),,0.0,0.0,0,0,0
1864-BB33242PCS12,"AMAZON.COM.KYDC,INC",BB33242PCS12,Glad - 12oz Paper Bowls - 50ct - Lobster,New/Relaunch,,0.0,5.2,0,135,0
1864-BB33242PCS2,"AMAZON.COM.KYDC,INC",BB33242PCS2,Glad - 12oz Paper Bowls - 50ct - Lobster,OTB (zero),,0.0,0.0,0,0,0
1864-BB33246PCS12,"AMAZON.COM.KYDC,INC",BB33246PCS12,"Glad - 10"" Round Paper Plates - 50ct - L",New/Relaunch,,0.0,5.2,0,135,0
1864-BB33246PCS2,"AMAZON.COM.KYDC,INC",BB33246PCS2,"Glad - 10"" Round Paper Plates - 50ct - L",Croston's,,0.0,0.0,0,0,0
1864-BB33248PCS12,"AMAZON.COM.KYDC,INC",BB33248PCS12,"Glad - 10"" Round Paper Plates - 50ct - P",Sparse Intermittent,,0.2,0.2,6,6,0.0
1864-BB33249PCS12,"AMAZON.COM.KYDC,INC",BB33249PCS12,Glad - 16oz Printed Clear Plastic Cups -,Sparse Intermittent,,0.5,0.5,12,12,0.0
1864-BB33249PCS2,"AMAZON.COM.KYDC,INC",BB33249PCS2,Glad - 16oz Printed Clear Plastic Cups -,Croston's,,0.0,0.0,0,0,0
1864-BB33703,"AMAZON.COM.KYDC,INC",BB33703,"Glad - Dressing Cup with Lids 2oz, 50ct",OTB (zero),,0.0,0.0,0,0,0
1864-BB33703PCS2,"AMAZON.COM.KYDC,INC",BB33703PCS2,Glad - Dressing cup w/Lids - 2oz - 50ct ,Croston's,,0.0,0.0,0,0,0
1864-BB33706PDQ,"AMAZON.COM.KYDC,INC",BB33706PDQ,"G4K Disney - 3oz Bath Cups, 100ct -Micke",Sparse Intermittent,,0.0,122.5,0,3186,0
1864-BB33708PDQ,"AMAZON.COM.KYDC,INC",BB33708PDQ,"G4K Disney - 3oz Bath Cups, 100ct - Prin",Croston's,,0.0,651.0,0,16926,0
1864-BB33721,"AMAZON.COM.KYDC,INC",BB33721,Mickey Cupcake Liners 32 CT Cupcake Line,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 1% over 666 units),42.5,42.5,1104,1104,0.0
1864-BB33722,"AMAZON.COM.KYDC,INC",BB33722,Olaf  Cupcake Liners 32 CT Cupcake Liner,Seasonal Baseline,L13 nz-avg (OOS: fill-rate 0% over 242 units),24.0,24.0,624,624,0.0
1864-BB34682PCS2,"AMAZON.COM.KYDC,INC",BB34682PCS2,Glad - 12oz Hot Coffee Cups w/Lids - Jav,New/Relaunch,,0.0,6.0,0,156,0
1864-BB34682PCS6,"AMAZON.COM.KYDC,INC",BB34682PCS6,Glad - 12oz Hot Coffee Cups w/Lids - Jav,New/Relaunch,,0.0,5.0,0,130,0
1864-BB34683,"AMAZON.COM.KYDC,INC",BB34683,"Glad - 16oz Hot Coffee Cups w/Lids, 50ct",Sparse Intermittent,,10.2,10.2,264,264,0.0
1864-BB34683PCS2,"AMAZON.COM.KYDC,INC",BB34683PCS2,Glad - 16oz Hot Coffee Cups w/Lids - Jav,New/Relaunch,,0.0,6.0,0,156,0
1864-BB34683PCS6,"AMAZON.COM.KYDC,INC",BB34683PCS6,Glad - 16oz Hot Coffee Cups w/Lids - Jav,New/Relaunch,,0.0,5.0,0,130,0
1864-BB34712,"AMAZON.COM.KYDC,INC",BB34712,"Glad -Air Fryer Liner 100 CT 6.5"" (PDQ)",Sparse Intermittent,,11.1,11.1,288,288,0.0
1864-BB35041PCS6,"AMAZON.COM.KYDC,INC",BB35041PCS6,Gladware - To Go Lunch 32oz - Medium Rou,Sparse Intermittent,,0.2,0.2,4,4,0.0
1864-BB35043PCS12,"AMAZON.COM.KYDC,INC",BB35043PCS12,Gladware - Mini 4oz - Mini Round - 8ct (,Sparse Intermittent,,0.2,0.2,4,4,0.0
1864-BB35094CAN,"AMAZON.COM.KYDC,INC",BB35094CAN,"Gladware Everyday - Tall Entree 42oz, La",New/Relaunch,,0.0,6.0,0,156,0
1864-BB35103PCS12,"AMAZON.COM.KYDC,INC",BB35103PCS12,Gladware - Home 4oz - Mini Round - 8ct (,Heuristic,,0.0,0.0,0,0,0
1864-BB35237,"AMAZON.COM.KYDC,INC",BB35237,Clorox Fraganzia - Liquid Detergent - 10,Inactive+Floor (R3),,3.0,3.0,78,78,0.0
1864-BB35514PCS6,"AMAZON.COM.KYDC,INC",BB35514PCS6,Glad - 18oz Printed Clear Plastic Cups -,New/Relaunch,,0.0,5.0,0,130,0
1864-BB35515,"AMAZON.COM.KYDC,INC",BB35515,"Glad - 10"" Round Paper Plates, 50ct - Wa",Sparse Intermittent,,0.0,3.2,0,84,0
1864-BB35516PCS2,"AMAZON.COM.KYDC,INC",BB35516PCS2,Glad - 16oz Paper Bowls - 50ct - Waves &,OTB (zero),,0.0,0.0,0,0,0
1864-BB35516PCS6,"AMAZON.COM.KYDC,INC",BB35516PCS6,Glad - 16oz Paper Bowls - 50ct - Waves &,New/Relaunch,,0.0,5.2,0,135,0
1864-BB35517PCS6,"AMAZON.COM.KYDC,INC",BB35517PCS6,Glad - 18oz Printed Clear Plastic Cups -,New/Relaunch,,0.0,5.0,0,130,0
1864-BB35518,"AMAZON.COM.KYDC,INC",BB35518,"Glad - 10"" Round Paper Plates, 50ct - Se",Sparse Intermittent,,0.0,3.2,0,84,0
1864-BB35519PCS6,"AMAZON.COM.KYDC,INC",BB35519PCS6,Glad - 16oz Paper Bowls - 50ct - Semiell,New/Relaunch,,0.0,5.2,0,135,0
