
[run] BASELINE (no smoothing)
      C:\Python314\python.exe C:\Users\steven\.claude\skills\inventory-forecaster-cc\scripts\inventory_forecaster.py --customer WAL MART STORES --dry-run --out C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json

==================================================================
  Inventory Forecaster — Pets+People
==================================================================
  Manual projection columns: 04_19_W1 → 10_11_W26

[1/4] Pulling projections from Quickbase ...
      166 records retrieved

[2/4] Pulling master pack + Season from Styles ...
      166 master pack records loaded (0 with Season tag)

[3/4] Running forecasts ...
      Mstyle-family index: 158 mstyles with active siblings
      Customer-baseline  : 1 customers  (global median wk-rate: 33.7)
      166 forecasts complete in 0.0s
      Croston's: 65  Heuristic: 6  Inactive: 9  New/Relaunch: 7  OTB (zero): 2  Seasonal Baseline: 62  Sparse Intermittent: 15  Bi-weekly enforced: 0  Alerts (>5%): 140
      Saved → C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json
      Open viewer: python scripts/viewer.py --results backtest_vp_q2_base.json

[DRY RUN] Skipping write-back.

==================================================================
  COMPLETE  |  166 records  |  Total 26w demand: 2,977,704
  Man 23011-FF15585            5795 4813 1858 2077 3106 3952 3789 4759 3195 3924 3446 3899 3668 3487 3541 3806 4056 4148 3044 3334 4084 4056 4089 3017 3766 3766   3,711
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15589            2352 2460 1956 2172 2052 2664 1908 2448 2316 2364 2088 2568 2292 2664 2604 2448 2376 2232 2784 2172 3000 1956 2292 1932 1992 2388   2,326  +12.5% 
  Man 23011-FF15589            1851 2127 2031 2024 2207 1919 2351 1939 2070 2037 2497 1692 2054 2069 2182 2202 1915 2259 2330 1979 2042 1952 1773 2054 2101 2101   2,068
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15592            1932 1884 2052 1620 1776 1620 1824 2124 2184 2112 2400 2052 1644 1572 1980 1908 2256 1644 2148 3288 2892 2640 1716 1872 2112 1836   2,042  +31.3% 
  Man 23011-FF15592            1500 1650 1650 1650 1650 1400 1400 1400 1400 1400 1650 1650 1650 1650 1700 1700 1700 1700 1400 1400 1400 1400 1400 1649 1649 1649   1,556
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15595            1260 1236 1284  948 1080  948 1152 1296 1296 1212 1512 1452 1020  864 1104  972 1212  948 1176 1020 1080 1104  936 1128 1116  948   1,127  +15.7% 
  Man 23011-FF15595            1300 1430 1430 1430 1430 1144 1144 1144 1144 1144 1430 1430 1430 1430 1502 1502 1502 1502 1202 1202 1202 1202 1202 1430 1430 1430   1,337
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF15718               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF15718              60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60      60
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF16704              36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36   36      36  +10.0% 
  Man 23011-FF16704              40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF16705              24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24      24  +60.0% 
  Man 23011-FF16705              60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60   60      60
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF18956               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF18956              10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10      10
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19341             156    0  186    0  186    0  186    0  192    0  192    0  174    0  144    0  132    0  132    0   90    0   90    0   60    0      74  +77.0% 
  Man 23011-FF19341              60   60   60   60   60   60   60   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35      42
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19546               0    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0      11  +72.3% 
  Man 23011-FF19546              40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19592            1458 1320 1452 1104 1272 1536 1218 1752 1422 1518 1602 1446 1476 1248 1302 1452 1548 1428 1506 1662 1704 1230 1458 1362 1416 1530   1,439  +0.0% 
  Man 23011-FF19592            1400 1540 1540 1540 1540 1232 1232 1232 1232 1232 1540 1540 1540 1540 1617 1617 1617 1617 1294 1294 1294 1294 1294 1540 1540 1540   1,440
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19598             273  219  237  207  231  252  192  213  174  186  171  228  225  219  237  177  198  231  195  186  189  192  192  198  207  222     210  +1.9% 
  Man 23011-FF19598             200  220  220  220  220  176  176  176  176  176  220  220  220  220  231  231  231  231  185  185  185  185  185  220  220  220     206
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF19998            1860 2184 2040 2112 2124 2436 1944 2352 2484 2112 2256 2364 2448 2520 2484 2268 3264 2556 2724 2388 2928 2088 2532 2256 2316 2652   2,373  +0.3% 
  Man 23011-FF19998            2300 2530 2530 2530 2530 2024 2024 2024 2024 2024 2530 2530 2530 2530 2657 2657 2657 2657 2126 2126 2126 2126 2126 2530 2530 2530   2,366
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF20001            3792 4572 4500 4332 3768 5424 4536 5772 5664 5460 5100 4608 4572 4020 4260 4632 5196 4752 4884 5376 4884 3744 4620 4248 4380 4620   4,681  +9.6% 
  Man 23011-FF20001            4000 4000 5040 3780 5040 5040 3780 5040 3780 5040 3780 3780 4400 4400 4620 4620 4620 4620 3696 3696 3696 3696 3696 4398 4398 4398   4,271
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF20208              12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12      12  +0.0% 
  Man 23011-FF20208               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF22070               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
